3 38
-0.409208 -1.505834 -0.779932
-0.859208 -1.105834 -1.579932
0.100792 -1.105834 0.420067
-1.619208 -1.105834 -1.059932
0.940792 -1.105834 0.260067
-1.419208 -0.705834 -1.899932
0.380792 -0.705834 0.980067
-1.859208 -0.705834 -1.459932
1.260792 -0.705834 0.740067
-1.539208 -0.385834 -1.899932
0.540792 -0.385834 1.220067
-1.859208 -0.385834 -1.699932
1.260792 -0.385834 0.620067
0.700792 0.014166 0.020067
0.620792 0.014166 1.460067
-0.419208 0.014166 0.740067
1.340792 0.014166 1.180067
0.820792 0.414166 0.180067
0.820792 0.414166 1.540067
-0.339208 0.414166 0.900067
1.260792 0.414166 0.980067
0.660792 0.814166 0.020067
0.460792 0.814166 1.460067
-0.259208 0.814166 0.900067
1.260792 0.814166 0.580067
0.540792 1.214166 0.020067
0.700792 1.214166 1.140067
-0.179208 1.214166 0.580067
1.180792 1.214166 0.420067
0.260792 1.534166 -0.139932
0.620792 1.534166 0.900067
-0.179208 1.534166 0.220067
1.100792 1.534166 0.220067
-0.059208 1.934166 -0.619932
0.660792 1.934166 0.580067
-0.419208 1.934166 -0.499932
0.780792 1.934166 0.380067
-0.499208 2.334166 -0.819932
