3 38
-0.492169 -1.633157 -0.698343
-0.892169 -1.233157 -1.618343
-0.012169 -1.233157 0.541657
-1.452169 -1.233157 -0.938343
0.547831 -1.233157 0.301657
-1.372169 -0.753157 -2.018343
0.307831 -0.753157 1.101657
-1.772169 -0.753157 -1.338343
0.867831 -0.753157 0.781657
-1.452169 -0.353157 -1.938343
0.947831 -0.353157 1.421657
-1.692169 -0.353157 -1.778343
1.027831 -0.353157 0.781657
0.707831 0.046843 0.141657
0.827831 0.046843 1.581657
-0.412169 0.046843 0.821657
1.187831 0.046843 0.421657
0.907831 0.526843 0.061657
0.867831 0.526843 1.661657
-0.172169 0.526843 0.861657
1.267831 0.526843 0.621657
0.947831 0.926843 -0.018343
0.867831 0.926843 1.501657
-0.012169 0.926843 0.821657
1.267831 0.926843 0.421657
0.827831 1.326843 -0.098343
0.947831 1.326843 1.261657
-0.012169 1.326843 0.621657
1.267831 1.326843 0.181657
0.747831 1.726843 -0.338343
0.867831 1.726843 0.941657
0.067831 1.726843 0.141657
1.187831 1.726843 0.021657
0.227831 2.206843 -0.658343
0.707831 2.206843 0.221657
-0.092169 2.206843 -0.538343
0.787831 2.206843 0.141657
-0.102169 2.606843 -0.768343
